chr	tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	FPKM_2	FPKM_ave	log2(FPKM_ave)
3L	brm	-	-	brm	brm	TSS11624,TSS12236,TSS12238	3L:15963181-15975969	-	-	37,00	34,83	39,16	OK	34,86	35,93	5,17
3R	Su(var)3-7	-	-	Su(var)3-7	Su(var)3-7	TSS10260	3R:9090076-9095760	-	-	38,63	36,27	40,99	OK	33,17	35,90	5,17
2L	Nle	-	-	Nle	Nle	TSS11721	2L:566365-568162	-	-	35,71	32,02	39,41	OK	36,08	35,90	5,17
3R	CG33108	-	-	CG33108	CG33108	TSS15979,TSS15980	3R:19821391-19823265	-	-	44,38	37,78	50,98	OK	27,39	35,88	5,17
3L	nuf	-	-	nuf	nuf	TSS12620,TSS1999,TSS575,TSS662,TSS979	3L:14183976-14226350	-	-	34,22	31,72	36,72	OK	37,50	35,86	5,16
3R	CG11920	-	-	CG11920	CG11920	TSS13301	3R:20900603-20902104	-	-	33,28	28,56	37,99	OK	38,43	35,85	5,16
2R	CG16787	-	-	CG16787	CG16787	TSS16202	2R:19843857-19844926	-	-	36,14	31,59	40,69	OK	35,56	35,85	5,16
2L	CG17323	-	-	CG17323	CG17323	TSS7772	2L:18823573-18826553	-	-	34,37	31,06	37,67	OK	37,34	35,85	5,16
2L	CG12264	-	-	CG12264	CG12264	TSS9498	2L:11999653-12001244	-	-	35,63	31,69	39,56	OK	36,07	35,85	5,16
2L	Ipk2	-	-	Ipk2	Ipk2	TSS1506	2L:573032-574232	-	-	35,16	31,00	39,33	OK	36,51	35,84	5,16
X	mRpL22	-	-	mRpL22	mRpL22	TSS13818	X:16677986-16679125	-	-	34,59	30,05	39,13	OK	37,04	35,82	5,16
3R	Irc	-	-	Irc	Irc	TSS6524	3R:12828598-12832930	-	-	32,00	29,19	34,81	OK	39,58	35,79	5,16
3R	CG5720	-	-	CG5720	CG5720	TSS17543	3R:20140381-20144142	-	-	36,54	34,35	38,73	OK	35,03	35,78	5,16
2L	Elp3	-	-	Elp3	Elp3	TSS6971	2L:4444731-4446765	-	-	34,09	30,59	37,59	OK	37,43	35,76	5,16
2R	Pms2	-	-	Pms2	Pms2	TSS2174	2R:11255576-11259021	-	-	38,28	35,29	41,27	OK	33,22	35,75	5,16
X	mbt	-	-	mbt	mbt	TSS7821	X:16504736-16508889	-	-	36,79	34,34	39,24	OK	34,66	35,72	5,16
2R	CG3770	-	-	CG3770	CG3770	TSS14711	2R:20832665-20834159	-	-	36,59	32,20	40,98	OK	34,83	35,71	5,16
2R	CG7861	-	-	CG7861	CG7861	TSS6396	2R:1930159-1932469	-	-	35,97	32,99	38,94	OK	35,43	35,70	5,16
3R	Rlc1	-	-	Rlc1	Rlc1	TSS8057	3R:5340537-5341829	-	-	35,03	30,43	39,64	OK	36,36	35,69	5,16
X	CG11138	-	-	CG11138	CG11138	TSS1831,TSS2813	X:12465242-12477215	-	-	35,74	33,18	38,31	OK	35,64	35,69	5,16
X	CG9413	-	-	CG9413	CG9413	TSS1710,TSS4197	X:14478765-14496613	-	-	36,89	33,91	39,88	OK	34,47	35,68	5,16
X	mxc	-	-	mxc	mxc	TSS8496	X:9130833-9137237	-	-	36,77	35,06	38,49	OK	34,57	35,67	5,16
2R	hppy	-	-	hppy	hppy	TSS5182	2R:15066258-15114705	-	-	35,21	32,88	37,54	OK	36,13	35,67	5,16
3R	CG10425	-	-	CG10425	CG10425	TSS3365	3R:21086684-21088231	-	-	36,10	32,20	40,01	OK	35,21	35,66	5,16
3R	CG9799	-	-	CG9799	CG9799	TSS4646	3R:9211369-9214436	-	-	35,55	32,96	38,14	OK	35,76	35,65	5,16
2R	CG30372	-	-	CG30372	CG30372	TSS16736,TSS9627	2R:4001790-4010357	-	-	36,90	34,61	39,18	OK	34,39	35,64	5,16
2L	esc	-	-	esc	esc	TSS13555	2L:11827179-11829402	-	-	33,48	30,27	36,70	OK	37,81	35,64	5,16
2R	CG13343	-	-	CG13343	CG13343	TSS7235	2R:9746461-9747937	-	-	36,92	32,72	41,12	OK	34,34	35,63	5,16
3R	CG4980	-	-	CG4980	CG4980	TSS17281	3R:23746994-23748073	-	-	33,81	29,16	38,46	OK	37,42	35,62	5,15
X	mei-P26	-	-	mei-P26	mei-P26	TSS250	X:9057299-9065710	-	-	38,35	36,44	40,25	OK	32,88	35,61	5,15
X	CG9065	-	-	CG9065	CG9065	TSS4006	X:14978053-14978688	-	-	33,91	26,46	41,37	OK	37,29	35,60	5,15
3R	CG4973	-	-	CG4973	CG4973	TSS2515	3R:15883471-15885013	-	-	36,88	33,32	40,43	OK	34,33	35,60	5,15
4	CG11155	-	-	CG11155	CG11155	TSS3743	4:1147232-1156547	-	-	32,95	30,06	35,83	OK	38,23	35,59	5,15
2R	dup	-	-	dup	dup	TSS8209	2R:11264123-11268465	-	-	37,51	34,55	40,47	OK	33,61	35,56	5,15
2R	veg	-	-	veg	veg	TSS13389	2R:12842968-12844826	-	-	34,03	30,26	37,80	OK	37,08	35,55	5,15
2L	CG2478	-	-	CG2478	CG2478	TSS17138	2L:20650754-20656176	-	-	36,06	33,56	38,57	OK	35,04	35,55	5,15
3L	CR32207	-	-	CR32207	CR32207	TSS11049	3L:19470428-19471769	-	-	36,02	31,11	40,93	OK	35,07	35,55	5,15
X	CG1837	-	-	CG1837	CG1837	TSS12602,TSS16588	X:11610820-11613927	-	-	32,17	28,62	35,72	OK	38,76	35,46	5,15
2R	CG18316	-	-	CG18316	CG18316	TSS2187	2R:3993930-3994878	-	-	36,97	31,77	42,16	OK	33,96	35,46	5,15
3L	CG13907	-	-	CG13907	CG13907	TSS8706	3L:877280-881873	-	-	31,85	29,99	33,71	OK	39,06	35,46	5,15
3L	TORC	-	-	TORC	TORC	TSS15312	3L:17654727-17657719	-	-	39,95	37,44	42,46	OK	30,89	35,42	5,15
3L	mrn	-	-	mrn	mrn	TSS17633	3L:15571868-15573775	-	-	37,09	33,63	40,54	OK	33,74	35,41	5,15
3L	CG13917	-	-	CG13917	CG13917	TSS5446	3L:1576698-1600320	-	-	35,64	33,58	37,70	OK	35,16	35,40	5,15
3L	TfIIEbeta	-	-	TfIIEbeta	TfIIEbeta	TSS4502	3L:4287037-4288349	-	-	31,43	26,89	35,96	OK	39,29	35,36	5,14
X	Obp18a	-	-	Obp18a	Obp18a	TSS8320	X:19029112-19029901	-	-	36,51	30,54	42,47	OK	34,14	35,32	5,14
2L	CG5171	-	-	CG5171	CG5171	TSS10439,TSS16868,TSS9364,TSS987	2L:7395831-7404526	-	-	33,64	29,70	37,57	OK	37,00	35,32	5,14
3L	Sug	-	-	Sug	Sug	TSS4763	3L:11677083-11683255	-	-	67,68	63,32	72,04	OK	2,93	35,31	5,14
3R	CG12499	-	-	CG12499	CG12499	TSS13532	3R:18266022-18272254	-	-	35,82	34,00	37,63	OK	34,75	35,28	5,14
2L	chico	-	-	chico	chico	TSS3053	2L:10242511-10247064	-	-	36,89	34,01	39,77	OK	33,64	35,26	5,14
3L	Sgf11	-	-	Sgf11	Sgf11	TSS10132	3L:18674139-18674890	-	-	37,46	31,80	43,12	OK	33,07	35,26	5,14
3R	CG5886	-	-	CG5886	CG5886	TSS16245	3R:21677375-21679727	-	-	35,35	32,42	38,28	OK	35,16	35,25	5,14
2R	MAN1	-	-	MAN1	MAN1	TSS12655	2R:19921731-19924231	-	-	38,66	35,31	42,01	OK	31,85	35,25	5,14
3L	CG4452	-	-	CG4452	CG4452	TSS11777,TSS1547	3L:9360483-9363400	-	-	34,89	31,27	38,51	OK	35,61	35,25	5,14
3L	CG7197	-	-	CG7197	CG7197	TSS6096	3L:8291594-8292897	-	-	36,79	32,50	41,08	OK	33,70	35,24	5,14
2R	CG3860	-	-	CG3860	CG3860	TSS2414	2R:19879660-19882573	-	-	34,88	31,86	37,90	OK	35,60	35,24	5,14
3R	CG7789	-	-	CG7789	CG7789	TSS2983	3R:25628918-25630107	-	-	34,50	29,96	39,04	OK	35,98	35,24	5,14
X	e(y)2	-	-	e(y)2	e(y)2	TSS17125	X:11470147-11470628	-	-	29,64	22,32	36,95	OK	40,82	35,23	5,14
2R	CG10915	-	-	CG10915	CG10915	TSS5311	2R:14048221-14051719	-	-	35,58	33,10	38,06	OK	34,88	35,23	5,14
2L	spir	-	-	spir	spir	TSS15846,TSS2062	2L:20311218-20348386	-	-	35,69	33,19	38,18	OK	34,70	35,19	5,14
3L	CG9231	-	-	CG9231	CG9231	TSS12557	3L:19578192-19579328	-	-	34,16	29,09	39,23	OK	36,21	35,18	5,14
2R	thoc5	-	-	thoc5	thoc5	TSS10803	2R:19841615-19843930	-	-	35,44	31,96	38,91	OK	34,92	35,18	5,14
3R	CG13599	-	-	CG13599	CG13599	TSS5219	3R:19757364-19758450	-	-	37,77	32,73	42,80	OK	32,58	35,17	5,14
3R	CG6791	-	-	CG6791	CG6791	TSS2302	3R:7411075-7415864	-	-	37,41	34,98	39,85	OK	32,92	35,17	5,14
2R	CG11180	-	-	CG11180	CG11180	TSS3149	2R:16508418-16510808	-	-	35,71	32,70	38,72	OK	34,61	35,16	5,14
2R	CG15908	-	-	CG15908	CG15908	TSS2727,TSS688,TSS9575	2R:2555654-2557581	-	-	37,17	30,14	44,19	OK	33,15	35,16	5,14
2R	CG17266	-	-	CG17266	CG17266	TSS7878	2R:2562532-2563465	-	-	34,34	28,77	39,91	OK	35,96	35,15	5,14
X	Adar	-	-	Adar	Adar	TSS8742	X:1667782-1678034	-	-	39,26	36,29	42,23	OK	31,04	35,15	5,14
3L	CG10616	-	-	CG10616	CG10616	TSS2479	3L:12464823-12467379	-	-	36,94	33,40	40,47	OK	33,36	35,15	5,14
2R	CG30499	-	-	CG30499	CG30499	TSS10180	2R:3451936-3453254	-	-	35,50	31,11	39,88	OK	34,78	35,14	5,14
2L	CG14023	-	-	CG14023	CG14023	TSS17738,TSS17976	2L:5316239-5324936	-	-	37,01	34,93	39,09	OK	33,26	35,14	5,13
3L	CG42374	-	-	CG42374	CG42374	TSS10725,TSS7660	3L:19256868-19259938	-	-	37,01	32,89	41,13	OK	33,25	35,13	5,13
X	Hexo2	-	-	Hexo2	Hexo2	TSS3529	X:8603686-8606515	-	-	30,60	27,54	33,67	OK	39,65	35,13	5,13
2L	Tsp39D	-	-	Tsp39D	Tsp39D	TSS16456	2L:21344602-21358273	-	-	34,24	30,75	37,73	OK	36,00	35,12	5,13
2L	snRNA:U4:38AB	-	-	snRNA:U4:38AB	snRNA:U4:38AB	TSS9864	2L:19810733-19810875	-	-	70,24	0,00	169,71	OK	0,00	35,12	5,13
X	CG3918	-	-	CG3918	CG3918	TSS11319	X:6418505-6420375	-	-	35,98	32,61	39,35	OK	34,23	35,11	5,13
2R	CG10904	-	-	CG10904	CG10904	TSS9601	2R:19856583-19857592	-	-	38,85	33,74	43,95	OK	31,36	35,10	5,13
2R	GLaz	-	-	GLaz	GLaz	TSS10844	2R:9051558-9054111	-	-	29,65	24,73	34,58	OK	40,54	35,10	5,13
3L	CG11660	-	-	CG11660	CG11660	TSS17555,TSS4148	3L:11639328-11641761	-	-	35,87	32,71	39,03	OK	34,32	35,09	5,13
2R	Amph	-	-	Amph	Amph	TSS8012	2R:8481087-8499578	-	-	33,43	31,12	35,75	OK	36,74	35,09	5,13
2L	CG2794	-	-	CG2794	CG2794	TSS8136	2L:564169-566472	-	-	36,77	33,57	39,97	OK	33,38	35,08	5,13
3R	CG7824	-	-	CG7824	CG7824	TSS11977	3R:25683373-25684638	-	-	34,76	30,68	38,84	OK	35,39	35,07	5,13
3R	CG32856	-	-	CG32856	CG32856	TSS16398	3R:11790399-11791073	-	-	35,94	28,36	43,53	OK	34,20	35,07	5,13
X	CG10802	-	-	CG10802	CG10802	TSS9035	X:3377001-3378593	-	-	33,38	29,91	36,85	OK	36,75	35,07	5,13
X	feo	-	-	feo	feo	TSS10281	X:10746477-10748907	-	-	35,13	32,37	37,89	OK	34,98	35,06	5,13
3L	DNApol-delta	-	-	DNApol-delta	DNApol-delta	TSS17207	3L:15977415-15980911	-	-	35,62	32,87	38,36	OK	34,48	35,05	5,13
3L	CG5235	-	-	CG5235	CG5235	TSS15641	3L:16080726-16083487	-	-	34,22	31,40	37,04	OK	35,86	35,04	5,13
2R	HmgZ	-	-	HmgZ	HmgZ	TSS11549,TSS725	2R:17585055-17591993	-	-	32,50	28,61	36,38	OK	37,57	35,04	5,13
2R	CG13185	-	-	CG13185	CG13185	TSS16814	2R:7755380-7772951	-	-	35,48	34,02	36,94	OK	34,56	35,02	5,13
3R	cdm	-	-	cdm	cdm	TSS17733	3R:14005434-14009201	-	-	35,21	32,29	38,13	OK	34,81	35,01	5,13
X	bcn92	-	-	bcn92	bcn92	TSS2417	X:2042479-2043633	-	-	33,43	28,12	38,75	OK	36,58	35,01	5,13
2R	CG30005	-	-	CG30005	CG30005	TSS15482	2R:5494796-5495855	-	-	33,51	28,44	38,57	OK	36,51	35,01	5,13
X	Pp2C1	-	-	Pp2C1	Pp2C1	TSS7155	X:4574432-4580904	-	-	37,65	35,91	39,40	OK	32,27	34,96	5,13
3R	CG10825	-	-	CG10825	CG10825	TSS11603,TSS3545	3R:16955940-16958442	-	-	35,66	32,42	38,91	OK	34,22	34,94	5,13
3L	CG34255	-	-	CG34255	CG34255	TSS1769	3L:18863353-18863997	-	-	34,08	26,57	41,59	OK	35,78	34,93	5,13
3R	E(var)3-9	-	-	E(var)3-9	E(var)3-9	TSS16302	3R:4816381-4818667	-	-	35,40	32,50	38,30	OK	34,45	34,92	5,13
3L	Gyk	-	-	Gyk	Gyk	TSS16929,TSS175	3L:202097-205844	-	-	34,41	30,93	37,89	OK	35,40	34,90	5,13
3L	CG16985	-	-	CG16985	CG16985	TSS13300	3L:2599301-2600242	-	-	36,23	29,64	42,82	OK	33,57	34,90	5,13
X	CG9240	-	-	CG9240	CG9240	TSS15397	X:15594198-15595410	-	-	34,19	29,54	38,84	OK	35,56	34,88	5,12
3L	CG16838	-	-	CG16838	CG16838	TSS17005	3L:16125127-16129791	-	-	33,87	31,45	36,30	OK	35,86	34,87	5,12
3R	Tom34	-	-	Tom34	Tom34	TSS6978	3R:3859026-3862381	-	-	37,48	34,96	39,99	OK	32,24	34,86	5,12
2L	CG4140	-	-	CG4140	CG4140	TSS4180	2L:15006582-15007404	-	-	36,22	30,57	41,86	OK	33,45	34,83	5,12
3L	mRpS6	-	-	mRpS6	mRpS6	TSS9355	3L:4364554-4365243	-	-	37,00	30,66	43,35	OK	32,62	34,81	5,12
3L	l(3)j2D3	-	-	l(3)j2D3	l(3)j2D3	TSS14478	3L:12109235-12111156	-	-	33,96	30,67	37,24	OK	35,63	34,79	5,12
3R	snoRNA:Psi28S-3405d	-	-	snoRNA:Psi28S-3405d	snoRNA:Psi28S-3405d	TSS7915	3R:24428277-24428417	-	-	0,00	0,00	0,00	OK	69,58	34,79	5,12
2L	Tgt	-	-	Tgt	Tgt	TSS17731	2L:1184087-1185698	-	-	36,99	33,46	40,53	OK	32,55	34,77	5,12
3R	mfrn	-	-	mfrn	mfrn	TSS334	3R:23768510-23773731	-	-	34,84	32,36	37,32	OK	34,70	34,77	5,12
3L	qm	-	-	qm	qm	TSS14607	3L:7341414-7346722	-	-	35,97	32,74	39,20	OK	33,53	34,75	5,12
2L	Slh	-	-	Slh	Slh	TSS468	2L:2490204-2492666	-	-	36,92	33,49	40,35	OK	32,57	34,75	5,12
2L	CG12194	-	-	CG12194	CG12194	TSS17753	2L:4839218-4841465	-	-	33,62	29,81	37,43	OK	35,86	34,74	5,12
X	mRpL38	-	-	mRpL38	mRpL38	TSS14651	X:14120323-14121983	-	-	34,25	30,37	38,14	OK	35,22	34,74	5,12
3L	CG16753	-	-	CG16753	CG16753	TSS18019	3L:3055101-3055844	-	-	37,30	32,18	42,42	OK	32,12	34,71	5,12
3R	CG11986	-	-	CG11986	CG11986	TSS10317	3R:4841167-4842544	-	-	33,95	29,91	37,99	OK	35,38	34,66	5,12
3R	NELF-A	-	-	NELF-A	NELF-A	TSS3226	3R:17049425-17055234	-	-	37,68	35,75	39,61	OK	31,64	34,66	5,12
3R	CG2747	-	-	CG2747	CG2747	TSS10157,TSS11886	3R:3841931-3856505	-	-	35,84	33,71	37,98	OK	33,42	34,63	5,11
3L	Drs	-	-	Drs	Drs	TSS7950	3L:3369568-3369942	-	-	27,88	18,94	36,82	OK	41,37	34,62	5,11
2L	mbm	-	-	mbm	mbm	TSS9772	2L:271911-274096	-	-	34,60	31,43	37,77	OK	34,64	34,62	5,11
3L	CG16979	-	-	CG16979	CG16979	TSS1261	3L:15569665-15571774	-	-	33,75	30,72	36,78	OK	35,48	34,62	5,11
2L	tam	-	-	tam	tam	TSS11756	2L:13823979-13827793	-	-	33,33	31,15	35,52	OK	35,86	34,60	5,11
3L	NitFhit	-	-	NitFhit	NitFhit	TSS1580	3L:203698-205309	-	-	35,16	31,56	38,77	OK	34,03	34,60	5,11
2L	GATAd	-	-	GATAd	GATAd	TSS7823	2L:10333913-10338441	-	-	36,08	33,40	38,77	OK	33,08	34,58	5,11
2R	CG18659	-	-	CG18659	CG18659	TSS3434,TSS6718	2R:5010808-5019486	-	-	32,92	30,43	35,41	OK	36,18	34,55	5,11
2L	snoRNA:Psi18S-525g	-	-	snoRNA:Psi18S-525g	snoRNA:Psi18S-525g	TSS6024	2L:20419931-20420065	-	-	69,08	0,00	207,23	OK	0,00	34,54	5,11
3R	Ino80	-	-	Ino80	Ino80	TSS2295	3R:15194716-15228870	-	-	36,36	34,56	38,16	OK	32,67	34,51	5,11
3L	CG3434	-	-	CG3434	CG3434	TSS7514	3L:9452468-9453874	-	-	33,29	29,42	37,15	OK	35,74	34,51	5,11
3R	CG5382	-	-	CG5382	CG5382	TSS13765	3R:18190260-18191703	-	-	32,50	27,96	37,04	OK	36,48	34,49	5,11
X	CG12608	-	-	CG12608	CG12608	TSS13101	X:15236889-15238654	-	-	33,18	29,97	36,39	OK	35,80	34,49	5,11
3R	CG2656	-	-	CG2656	CG2656	TSS10501	3R:2970464-2977001	-	-	34,77	30,19	39,35	OK	34,14	34,46	5,11
3L	CG6776	-	-	CG6776	CG6776	TSS7545	3L:8511987-8513410	-	-	33,48	28,68	38,29	OK	35,38	34,43	5,11
3L	CG5026	-	-	CG5026	CG5026	TSS16832	3L:8961629-8964852	-	-	36,48	33,61	39,35	OK	32,36	34,42	5,11
3R	CG8449	-	-	CG8449	CG8449	TSS17006	3R:9094858-9097748	-	-	36,45	33,03	39,87	OK	32,35	34,40	5,10
3R	CG7598	-	-	CG7598	CG7598	TSS16580	3R:25562655-25563792	-	-	34,62	30,20	39,04	OK	34,18	34,40	5,10
2R	CAP	-	-	CAP	CAP	TSS12038,TSS13970,TSS13971,TSS16793,TSS2630,TSS2877,TSS359,TSS4805,TSS5470,TSS6082,TSS8861	2R:6156527-6194529	-	-	31,17	27,96	34,39	OK	37,60	34,39	5,10
3L	Patj	-	-	Patj	Patj	TSS12955	3L:1798808-1802184	-	-	36,92	34,26	39,58	OK	31,85	34,39	5,10
2R	Nup44A	-	-	Nup44A	Nup44A	TSS12991,TSS1670,TSS667	2R:3875966-3878789	-	-	35,05	30,94	39,16	OK	33,71	34,38	5,10
X	CG34015	-	-	CG34015	CG34015	TSS133	X:16341600-16342335	-	-	32,91	25,83	39,98	OK	35,84	34,37	5,10
X	eas	-	-	eas	eas	TSS14293,TSS15530,TSS6010	X:16172359-16179654	-	-	34,25	30,98	37,53	OK	34,48	34,37	5,10
3L	roq	-	-	roq	roq	TSS9750	3L:16366152-16371750	-	-	35,42	33,23	37,60	OK	33,28	34,35	5,10
3L	CG32176	-	-	CG32176	CG32176	TSS13872	3L:17426969-17431071	-	-	35,67	32,56	38,77	OK	33,01	34,34	5,10
3L	pbl	-	-	pbl	pbl	TSS1513,TSS16260,TSS2586	3L:7889213-7905051	-	-	35,73	33,27	38,20	OK	32,92	34,33	5,10
2R	CG2921	-	-	CG2921	CG2921	TSS13628	2R:17961042-17962842	-	-	32,69	29,33	36,04	OK	35,95	34,32	5,10
3R	CG14543	-	-	CG14543	CG14543	TSS4890	3R:21882348-21883072	-	-	35,31	29,34	41,27	OK	33,28	34,29	5,10
X	Crag	-	-	Crag	Crag	TSS15834,TSS17418	X:8486085-8495264	-	-	35,41	33,34	37,48	OK	33,17	34,29	5,10
3L	CG6650	-	-	CG6650	CG6650	TSS4398	3L:14024592-14027745	-	-	36,78	33,58	39,98	OK	31,80	34,29	5,10
2L	numb	-	-	numb	numb	TSS17129,TSS8575	2L:9437512-9463293	-	-	33,52	30,82	36,23	OK	35,01	34,27	5,10
2L	Hrs	-	-	Hrs	Hrs	TSS12637,TSS14272,TSS2814	2L:2739985-2743377	-	-	31,89	29,02	34,77	OK	36,64	34,26	5,10
3R	CG14646	-	-	CG14646	CG14646	TSS7599	3R:216096-217833	-	-	35,42	31,42	39,43	OK	33,08	34,25	5,10
3L	CG32350	-	-	CG32350	CG32350	TSS8380	3L:23140752-23143589	-	-	33,45	30,48	36,41	OK	35,04	34,24	5,10
3L	beg	-	-	beg	beg	TSS12225	3L:17028773-17029965	-	-	31,86	27,68	36,04	OK	36,60	34,23	5,10
2L	CG15160	-	-	CG15160	CG15160	TSS15769	2L:18590896-18595431	-	-	35,78	33,55	38,00	OK	32,69	34,23	5,10
X	eIF2B-beta	-	-	eIF2B-beta	eIF2B-beta	TSS7045	X:2598608-2600250	-	-	36,50	32,18	40,82	OK	31,95	34,22	5,10
3R	Cenp-C	-	-	Cenp-C	Cenp-C	TSS8832	3R:4389847-4394970	-	-	36,39	34,44	38,33	OK	32,01	34,20	5,10
3L	bbg	-	-	bbg	bbg	TSS11866,TSS189,TSS3123,TSS3169,TSS3176,TSS7094,TSS9738	3L:14405920-14506348	-	-	32,23	30,30	34,16	OK	36,14	34,19	5,10
2R	Tbp	-	-	Tbp	Tbp	TSS16974	2R:17573704-17575145	-	-	38,07	33,80	42,33	OK	30,26	34,16	5,09
3R	CG1965	-	-	CG1965	CG1965	TSS2078	3R:2893133-2897346	-	-	33,47	30,75	36,20	OK	34,85	34,16	5,09
3L	MED14	-	-	MED14	MED14	TSS16224,TSS8466	3L:593245-599242	-	-	34,76	32,43	37,08	OK	33,57	34,16	5,09
3R	CG14883	-	-	CG14883	CG14883	TSS11172	3R:12281775-12283955	-	-	33,17	29,58	36,76	OK	35,15	34,16	5,09
X	Vinc	-	-	Vinc	Vinc	TSS8771	X:2108318-2116492	-	-	33,32	31,24	35,40	OK	34,99	34,16	5,09
3R	CG17618	-	-	CG17618	CG17618	TSS3653	3R:18552690-18558084	-	-	35,32	32,46	38,18	OK	32,98	34,15	5,09
3R	Hpr1	-	-	Hpr1	Hpr1	TSS16336	3R:1644515-1647149	-	-	35,99	32,73	39,25	OK	32,29	34,14	5,09
2L	Trf	-	-	Trf	Trf	TSS2898	2L:8072896-8073949	-	-	35,26	30,34	40,17	OK	33,01	34,13	5,09
3R	CG6171	-	-	CG6171	CG6171	TSS2796	3R:11188513-11189653	-	-	29,70	25,46	33,94	OK	38,51	34,11	5,09
2R	CG2063	-	-	CG2063	CG2063	TSS6956	2R:5172814-5174134	-	-	34,07	30,35	37,79	OK	34,12	34,10	5,09
3L	CG32343	-	-	CG32343	CG32343	TSS11939,TSS3321	3L:324984-327987	-	-	34,24	31,05	37,42	OK	33,94	34,09	5,09
X	CG14210	-	-	CG14210	CG14210	TSS16022	X:19510239-19510858	-	-	30,60	24,30	36,90	OK	37,56	34,08	5,09
3R	CG6695	-	-	CG6695	CG6695	TSS11529	3R:20480883-20485101	-	-	35,16	32,45	37,87	OK	32,98	34,07	5,09
3R	CG13605	-	-	CG13605	CG13605	TSS2606	3R:19935665-19938124	-	-	34,11	30,76	37,45	OK	33,99	34,05	5,09
3R	mRpS18C	-	-	mRpS18C	mRpS18C	TSS2304	3R:26249695-26250278	-	-	35,08	27,82	42,34	OK	32,98	34,03	5,09
3L	hay	-	-	hay	hay	TSS1875,TSS9573	3L:10624226-10627069	-	-	32,46	29,55	35,37	OK	35,57	34,01	5,09
2R	CG4030	-	-	CG4030	CG4030	TSS4789	2R:16975887-16978507	-	-	33,42	30,93	35,90	OK	34,58	34,00	5,09
2L	CG31873	-	-	CG31873	CG31873	TSS16445	2L:10270066-10271465	-	-	35,58	31,13	40,03	OK	32,42	34,00	5,09
2L	Hr39	-	-	Hr39	Hr39	TSS11099	2L:21237236-21259675	-	-	37,68	35,07	40,30	OK	30,31	34,00	5,09
2R	Buffy	-	-	Buffy	Buffy	TSS901	2R:7566977-7576264	-	-	31,81	27,87	35,75	OK	36,16	33,98	5,09
2L	step	-	-	step	step	TSS10278,TSS146,TSS3369	2L:21741253-21757461	-	-	33,77	30,50	37,04	OK	34,18	33,98	5,09
2L	CG6746	-	-	CG6746	CG6746	TSS715	2L:12001233-12002276	-	-	34,71	29,49	39,93	OK	33,23	33,97	5,09
3L	MED4	-	-	MED4	MED4	TSS3452	3L:7242628-7243623	-	-	32,86	28,55	37,17	OK	35,08	33,97	5,09
2L	CG13124	-	-	CG13124	CG13124	TSS9610	2L:9903378-9908649	-	-	31,85	29,44	34,27	OK	36,05	33,95	5,09
2L	l(2)05714	-	-	l(2)05714	l(2)05714	TSS14955	2L:4970134-4971453	-	-	34,41	30,30	38,53	OK	33,45	33,93	5,08
2L	CG17593	-	-	CG17593	CG17593	TSS11643	2L:3514736-3517111	-	-	33,97	30,89	37,06	OK	33,81	33,89	5,08
3L	CG33276	-	-	CG33276	CG33276	TSS11903	3L:7632910-7633546	-	-	39,03	30,09	47,97	OK	28,73	33,88	5,08
3L	CG11526	-	-	CG11526	CG11526	TSS14440	3L:3322483-3328871	-	-	34,66	31,97	37,35	OK	33,08	33,87	5,08
3L	CG10133	-	-	CG10133	CG10133	TSS2201	3L:13442286-13443463	-	-	31,87	27,53	36,20	OK	35,87	33,87	5,08
3L	CG6272	-	-	CG6272	CG6272	TSS1553	3L:11090616-11091286	-	-	29,56	23,16	35,95	OK	38,18	33,87	5,08
3R	CG31313	-	-	CG31313	CG31313	TSS1098	3R:10392301-10393148	-	-	31,59	25,88	37,30	OK	36,08	33,84	5,08
3R	CG1024	-	-	CG1024	CG1024	TSS2783	3R:2204117-2206050	-	-	35,66	32,57	38,75	OK	32,02	33,84	5,08
X	rok	-	-	rok	rok	TSS869	X:16519141-16531452	-	-	33,58	31,98	35,19	OK	34,09	33,84	5,08
2L	CG11929	-	-	CG11929	CG11929	TSS6962	2L:4682676-4687235	-	-	36,21	33,69	38,74	OK	31,43	33,82	5,08
X	ewg	-	-	ewg	ewg	TSS12969,TSS15624	X:162553-173667	-	-	35,43	32,92	37,93	OK	32,18	33,80	5,08
X	norpA	-	-	norpA	norpA	TSS13032,TSS1604	X:4216658-4256487	-	-	36,83	34,38	39,28	OK	30,76	33,80	5,08
3R	CG8031	-	-	CG8031	CG8031	TSS3526	3R:8834105-8837010	-	-	0,00	0,00	0,00	OK	67,59	33,80	5,08
X	CG32663	-	-	CG32663	CG32663	TSS4153	X:11711790-11729759	-	-	36,22	34,13	38,32	OK	31,35	33,79	5,08
X	CG12125	-	-	CG12125	CG12125	TSS14677	X:8327949-8330833	-	-	33,14	30,15	36,12	OK	34,43	33,78	5,08
2R	CG30387	-	-	CG30387	CG30387	TSS12058,TSS13690,TSS8045,TSS92	2R:17183177-17197916	-	-	30,41	28,40	32,42	OK	37,15	33,78	5,08
2L	Sir2	-	-	Sir2	Sir2	TSS3776	2L:13165550-13169551	-	-	35,07	32,50	37,64	OK	32,44	33,76	5,08
