chr	tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	FPKM_2	FPKM_ave	log2(FPKM_ave)
2R	Cyp12b2	-	-	Cyp12b2	Cyp12b2	TSS6535	2R:14642499-14644588	-	-	3,85	2,19	5,52	OK	2,82	3,34	1,74
2R	CG42351	-	-	CG42351	CG42351	TSS14523,TSS1854	2R:14644578-14648577	-	-	10,12	7,54	12,70	OK	8,15	9,14	3,19
2R	Mctp	-	-	Mctp	Mctp	TSS13513,TSS14750	2R:14649486-14662174	-	-	2,75	1,67	3,83	OK	1,97	2,36	1,24
2R	CG15093	-	-	CG15093	CG15093	TSS12882,TSS1598	2R:14663173-14664481	-	-	6,02	3,65	8,39	OK	4,29	5,15	2,37
2R	CG15080	-	-	CG15080	CG15080	TSS2752	2R:14670805-14682105	-	-	0,28	0,07	0,49	OK	0,23	0,25	-1,98
2R	CG15094	-	-	CG15094	CG15094	TSS7800,TSS8212	2R:14682122-14684181	-	-	12,70	9,71	15,68	OK	8,35	10,53	3,40
2R	l(2)08717	-	-	l(2)08717	l(2)08717	TSS10841,TSS1285	2R:14684768-14691232	-	-	7,65	5,63	9,68	OK	8,95	8,30	3,05
2R	CG15096	-	-	CG15096	CG15096	TSS11612,TSS8370	2R:14695840-14702514	-	-	18,48	15,17	21,80	OK	14,12	16,30	4,03
2R	l(2)03709	-	-	l(2)03709	l(2)03709	TSS10598,TSS11902	2R:14706971-14709755	-	-	253,41	236,89	269,92	OK	264,98	259,19	8,02
2R	CG15097	-	-	CG15097	CG15097	TSS10367,TSS1695,TSS2574	2R:14709692-14717180	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	CG15082	-	-	CG15082	CG15082	TSS7747	2R:14718597-14720746	-	-	1,18	0,22	2,13	OK	1,47	1,32	0,41
2R	CG15098	-	-	CG15098	CG15098	TSS17391	2R:14720876-14722276	-	-	205,63	186,89	224,37	OK	191,72	198,68	7,63
2R	CG15083	-	-	CG15083	CG15083	TSS5950	2R:14722769-14724347	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	CG15099	-	-	CG15099	CG15099	TSS8986	2R:14724325-14733368	-	-	23,40	21,47	25,32	OK	23,30	23,35	4,55
2R	CG15100	-	-	CG15100	CG15100	TSS4848	2R:14734362-14738184	-	-	64,31	60,06	68,55	OK	67,12	65,71	6,04
2R	CG15084	-	-	CG15084	CG15084	TSS12669	2R:14738365-14739468	-	-	3,71	1,85	5,57	OK	4,48	4,09	2,03
2R	CG18190	-	-	CG18190	CG18190	TSS10071	2R:14739389-14740494	-	-	23,06	17,85	28,27	OK	18,31	20,68	4,37
2R	Jheh1	-	-	Jheh1	Jheh1	TSS4859	2R:14740938-14742614	-	-	11,99	9,06	14,92	OK	12,66	12,32	3,62
2R	Jheh2	-	-	Jheh2	Jheh2	TSS15738	2R:14743271-14745443	-	-	41,81	36,14	47,48	OK	44,04	42,92	5,42
2R	Jheh3	-	-	Jheh3	Jheh3	TSS10209	2R:14747879-14749576	-	-	6,39	4,36	8,42	OK	7,16	6,78	2,76
2R	Dpt	-	-	Dpt	Dpt	TSS5312	2R:14753269-14753765	-	-	10,84	5,04	16,63	OK	0,00	5,42	2,44
2R	DptB	-	-	DptB	DptB	TSS8102	2R:14754894-14755400	-	-	5,33	0,56	10,10	OK	0,00	2,66	1,41
2R	sano	-	-	sano	sano	TSS11111,TSS15797,TSS3140	2R:14765898-14847000	-	-	1,50	0,91	2,08	OK	1,41	1,45	0,54
2R	snoRNA:Me28S-U1130	-	-	snoRNA:Me28S-U1130	snoRNA:Me28S-U1130	TSS7400	2R:14786933-14787042	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	Vha100-3	-	-	Vha100-3	Vha100-3	TSS15521	2R:14796504-14799219	-	-	123,22	116,07	130,38	OK	118,58	120,90	6,92
2R	prod	-	-	prod	prod	TSS13408	2R:14856909-14858656	-	-	11,92	9,39	14,44	OK	9,55	10,74	3,42
2R	CG15107	-	-	CG15107	CG15107	TSS8512	2R:14858813-14859943	-	-	10,18	6,94	13,41	OK	11,58	10,88	3,44
2R	Topors	-	-	Topors	Topors	TSS2450	2R:14860448-14864767	-	-	34,92	32,24	37,59	OK	39,01	36,96	5,21
2R	CG18605	-	-	CG18605	CG18605	TSS13630,TSS5806	2R:14865039-14866784	-	-	16,84	13,57	20,11	OK	19,55	18,19	4,19
2R	abba	-	-	abba	abba	TSS426,TSS677	2R:14874845-14896469	-	-	1,35	0,84	1,85	OK	1,44	1,39	0,48
2R	5-HT1B	-	-	5-HT1B	5-HT1B	TSS6679	2R:14909829-14920128	-	-	0,50	0,12	0,87	OK	0,95	0,72	-0,47
2R	CG30126	-	-	CG30126	CG30126	TSS2847	2R:14916539-14916761	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	CG42725	-	-	CG42725	CG42725	TSS3237	2R:14917509-14917745	-	-	12,53	0,00	30,29	OK	6,06	9,30	3,22
2R	CG15115	-	-	CG15115	CG15115	TSS10276	2R:14922996-14923892	-	-	0,00	0,00	0,00	OK	0,93	0,47	-1,10
2R	CG15116	-	-	CG15116	CG15116	TSS5002	2R:14942735-14943429	-	-	6,17	2,19	10,15	OK	0,00	3,08	1,62
2R	CG15109	-	-	CG15109	CG15109	TSS15016	2R:14946925-14948575	-	-	617,01	583,79	650,23	OK	549,51	583,26	9,19
2R	5-HT1A	-	-	5-HT1A	5-HT1A	TSS8123,TSS87	2R:14954663-15009463	-	-	0,11	0,00	0,33	OK	0,09	0,10	-3,32
2R	Ir56a	-	-	Ir56a	Ir56a	TSS3400	2R:14981771-14983679	-	-	0,42	0,00	1,01	OK	0,58	0,50	-1,00
2R	CG15117	-	-	CG15117	CG15117	TSS10340,TSS13898,TSS7789	2R:15009734-15016746	-	-	42,70	38,25	47,16	OK	27,08	34,89	5,12
2R	shot	-	-	shot	shot	TSS10830,TSS2100,TSS4961,TSS5493	2R:9751741-9829615	-	-	5,93	5,38	6,47	OK	6,86	6,40	2,68
2R	botv	-	-	botv	botv	TSS5607	2R:15017098-15021223	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	CG15118	-	-	CG15118	CG15118	TSS12781,TSS1500,TSS4071,TSS7570	2R:15021221-15031646	-	-	75,90	69,97	81,83	OK	77,91	76,91	6,27
2R	CG15111	-	-	CG15111	CG15111	TSS2397	2R:15024881-15028543	-	-	175,96	162,51	189,40	OK	181,33	178,64	7,48
2R	ena	-	-	ena	ena	TSS16976,TSS838,TSS839,TSS9587	2R:15029139-15050124	-	-	7,40	6,01	8,80	OK	8,35	7,88	2,98
2R	hppy	-	-	hppy	hppy	TSS5182	2R:15066258-15114705	-	-	15,65	13,82	17,48	OK	17,16	16,41	4,04
2R	CG7137	-	-	CG7137	CG7137	TSS1552	2R:15114834-15116118	-	-	19,57	15,71	23,43	OK	19,99	19,78	4,31
2R	CG10737	-	-	CG10737	CG10737	TSS12206,TSS6021	2R:15051651-15065728	-	-	9,32	7,65	10,99	OK	6,79	8,05	3,01
2R	wbl	-	-	wbl	wbl	TSS14422	2R:15137265-15138419	-	-	8,52	5,41	11,63	OK	6,90	7,71	2,95
2R	CG33454	-	-	CG33454	CG33454	TSS7142	2R:15138531-15139171	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	CG33453	-	-	CG33453	CG33453	TSS6319	2R:15140049-15140690	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	CG7229	-	-	CG7229	CG7229	TSS2832	2R:15147418-15149744	-	-	53,83	48,72	58,94	OK	55,06	54,45	5,77
2R	rib	-	-	rib	rib	TSS11819	2R:15163230-15168901	-	-	17,05	15,11	18,98	OK	16,67	16,86	4,08
2R	cora	-	-	cora	cora	TSS13635	2R:15116569-15131256	-	-	8,62	7,47	9,76	OK	8,44	8,53	3,09
2R	CG11906	-	-	CG11906	CG11906	TSS3960	2R:15168922-15171476	-	-	14,17	11,75	16,58	OK	13,68	13,92	3,80
2R	CG10476	-	-	CG10476	CG10476	TSS4704	2R:15172055-15172724	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	CG18606	-	-	CG18606	CG18606	TSS7564	2R:15175487-15176500	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	CG10474	-	-	CG10474	CG10474	TSS13471	2R:15173077-15174103	-	-	0,96	0,00	1,91	OK	0,67	0,81	-0,30
2R	CG18607	-	-	CG18607	CG18607	TSS12832	2R:15176630-15177305	-	-	0,46	0,00	1,39	OK	0,00	0,23	-2,11
2R	FK506-bp2	-	-	FK506-bp2	FK506-bp2	TSS4589	2R:15177609-15178467	-	-	163,84	145,12	182,57	OK	164,98	164,41	7,36
2R	mip40	-	-	mip40	mip40	TSS12746	2R:15178609-15179708	-	-	23,50	19,04	27,96	OK	21,58	22,54	4,49
2R	CG7461	-	-	CG7461	CG7461	TSS3375	2R:15192667-15194689	-	-	9,74	7,51	11,98	OK	9,99	9,87	3,30
2R	Tab2	-	-	Tab2	Tab2	TSS40	2R:15180072-15191529	-	-	8,35	6,85	9,85	OK	9,39	8,87	3,15
2R	Rgk1	-	-	Rgk1	Rgk1	TSS5521	2R:15199897-15212994	-	-	1,45	0,65	2,26	OK	0,84	1,15	0,20
2R	CG30127	-	-	CG30127	CG30127	TSS487	2R:15213377-15218595	-	-	0,90	0,38	1,41	OK	1,43	1,16	0,22
2R	CG34045	-	-	CG34045	CG34045	TSS4203	2R:15218393-15222693	-	-	3,83	0,08	7,59	OK	3,58	3,71	1,89
2R	endoB	-	-	endoB	endoB	TSS1225	2R:15194951-15198197	-	-	14,64	11,88	17,40	OK	16,19	15,42	3,95
2R	CG11961	-	-	CG11961	CG11961	TSS11992,TSS4795	2R:15245235-15249878	-	-	9,41	7,31	11,51	OK	10,81	10,11	3,34
2R	CG10051	-	-	CG10051	CG10051	TSS13118	2R:15251149-15254799	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	CG9416	-	-	CG9416	CG9416	TSS9133	2R:15254745-15260747	-	-	10,33	8,26	12,41	OK	10,22	10,28	3,36
2R	CG10062	-	-	CG10062	CG10062	TSS12201,TSS5637	2R:15263229-15267679	-	-	22,40	19,22	25,58	OK	25,29	23,85	4,58
2R	CG10073	-	-	CG10073	CG10073	TSS2203	2R:15269120-15272470	-	-	0,37	0,00	0,80	OK	0,12	0,24	-2,04
2R	CG10081	-	-	CG10081	CG10081	TSS4137	2R:15273428-15276823	-	-	0,36	0,00	0,77	OK	0,22	0,29	-1,79
2R	CG9975	-	-	CG9975	CG9975	TSS2819	2R:15229313-15233067	-	-	761,70	726,07	797,33	OK	806,40	784,05	9,61
2R	cer	-	-	cer	cer	TSS10792	2R:15283719-15284279	-	-	28,80	20,06	37,53	OK	16,50	22,65	4,50
2R	CG11257	-	-	CG11257	CG11257	TSS13234	2R:15277632-15279405	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	Scs-fp	-	-	Scs-fp	Scs-fp	TSS13904,TSS5869,TSS9230	2R:15279367-15283477	-	-	194,58	182,87	206,28	OK	200,76	197,67	7,63
2R	CalpA	-	-	CalpA	CalpA	TSS9512	2R:15312577-15318068	-	-	16,47	13,83	19,11	OK	17,28	16,87	4,08
2R	Fak56D	-	-	Fak56D	Fak56D	TSS10089,TSS2003,TSS2512	2R:15318163-15324774	-	-	10,30	8,70	11,89	OK	9,11	9,70	3,28
2R	hts	-	-	hts	hts	TSS14634,TSS14635,TSS17134,TSS712,TSS8632	2R:15284839-15312454	-	-	54,38	49,20	59,56	OK	49,49	51,94	5,70
2R	CG34197	-	-	CG34197	CG34197	TSS5827	2R:15289402-15292897	-	-	14,63	12,62	16,64	OK	13,03	13,83	3,79
2R	RpL11	-	-	RpL11	RpL11	TSS9004	2R:15329853-15331014	-	-	157,27	139,89	174,65	OK	153,93	155,60	7,28
2R	snoRNA:Psi28S-2444	-	-	snoRNA:Psi28S-2444	snoRNA:Psi28S-2444	TSS9401	2R:15330631-15330761	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	CG7735	-	-	CG7735	CG7735	TSS9195	2R:15331686-15332563	-	-	0,99	0,00	2,38	OK	2,75	1,87	0,90
2R	Elongin-C	-	-	Elongin-C	Elongin-C	TSS16293,TSS9208	2R:15332589-15333797	-	-	126,63	109,41	143,85	OK	146,45	136,54	7,09
2R	Spt5	-	-	Spt5	Spt5	TSS5108	2R:15324990-15329403	-	-	10,27	8,66	11,87	OK	10,57	10,42	3,38
2R	CG7744	-	-	CG7744	CG7744	TSS13486	2R:15340013-15343032	-	-	5,77	4,10	7,45	OK	9,01	7,39	2,89
2R	betaTub56D	-	-	betaTub56D	betaTub56D	TSS10167,TSS13197,TSS2432	2R:15334823-15339122	-	-	102,03	93,22	110,84	OK	100,54	101,28	6,66
2R	CG11242	-	-	CG11242	CG11242	TSS16051	2R:15372998-15374340	-	-	41,11	34,95	47,26	OK	40,33	40,72	5,35
2R	Oseg6	-	-	Oseg6	Oseg6	TSS15359	2R:15374548-15379241	-	-	2,66	1,86	3,46	OK	3,31	2,99	1,58
2R	Rep	-	-	Rep	Rep	TSS9460	2R:15379595-15381630	-	-	2,42	1,24	3,59	OK	2,26	2,34	1,23
2R	hpo	-	-	hpo	hpo	TSS1678	2R:15381800-15384372	-	-	10,31	8,40	12,22	OK	9,72	10,01	3,32
2R	CG15120	-	-	CG15120	CG15120	TSS17152	2R:15385258-15387878	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	CG16926	-	-	CG16926	CG16926	TSS14600	2R:15387798-15388801	-	-	11,02	6,86	15,19	OK	9,31	10,17	3,35
2R	CG11007	-	-	CG11007	CG11007	TSS11168	2R:15390583-15391773	-	-	57,41	49,85	64,97	OK	54,81	56,11	5,81
2R	Ir56b	-	-	Ir56b	Ir56b	TSS6314	2R:15395671-15396949	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	Ir56c	-	-	Ir56c	Ir56c	TSS3629	2R:15397272-15398976	-	-	0,20	0,00	0,60	OK	0,37	0,28	-1,81
2R	Ir56d	-	-	Ir56d	Ir56d	TSS14539	2R:15399177-15401076	-	-	0,16	0,00	0,47	OK	0,15	0,15	-2,71
2R	sm	-	-	sm	sm	TSS10256,TSS16313,TSS32,TSS7511	2R:15417413-15519007	-	-	1208,32	1158,18	1258,45	OK	1162,05	1185,19	10,21
2R	CG16716	-	-	CG16716	CG16716	TSS10287	2R:15481294-15484371	-	-	195,87	187,86	203,88	OK	208,95	202,41	7,66
2R	CG42753	-	-	CG42753	CG42753	TSS6290	2R:15522783-15523245	-	-	179,48	154,05	204,91	OK	184,46	181,97	7,51
2R	CG18367	-	-	CG18367	CG18367	TSS9093	2R:15524164-15524905	-	-	1,28	0,00	3,85	OK	2,41	1,85	0,88
2R	CG15124	-	-	CG15124	CG15124	TSS681	2R:15530451-15531203	-	-	222,07	200,64	243,50	OK	219,41	220,74	7,79
2R	CG15905	-	-	CG15905	CG15905	TSS11438	2R:15533987-15535150	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	CG15125	-	-	CG15125	CG15125	TSS7610	2R:15545262-15547163	-	-	93,26	82,52	103,99	OK	82,98	88,12	6,46
2R	mir-6-3	-	-	mir-6-3	mir-6-3	TSS1282	2R:15548226-15548248	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	mir-6-2	-	-	mir-6-2	mir-6-2	TSS1551	2R:15548378-15548400	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	mir-6-1	-	-	mir-6-1	mir-6-1	TSS7785	2R:15548516-15548538	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	mir-5	-	-	mir-5	mir-5	TSS7535	2R:15548704-15548727	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	mir-4	-	-	mir-4	mir-4	TSS4721	2R:15548805-15548826	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	mir-4S	-	-	mir-4S	mir-4S	TSS11176	2R:15548837-15548861	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	mir-286	-	-	mir-286	mir-286	TSS14064	2R:15548939-15548962	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	mir-3	-	-	mir-3	mir-3	TSS4089	2R:15549104-15549126	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	mir-309	-	-	mir-309	mir-309	TSS14714	2R:15549214-15549236	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	CG11018	-	-	CG11018	CG11018	TSS2975	2R:15549940-15551243	-	-	266,95	250,28	283,62	OK	270,55	268,75	8,07
2R	hrg	-	-	hrg	hrg	TSS12123,TSS12126,TSS7436	2R:15551421-15557326	-	-	22,55	20,07	25,04	OK	27,54	25,05	4,65
2R	isopeptidase-T-3	-	-	isopeptidase-T-3	isopeptidase-T-3	TSS17262,TSS17646	2R:15558123-15560982	-	-	169,55	157,12	181,98	OK	159,70	164,63	7,36
2R	CG15127	-	-	CG15127	CG15127	TSS105	2R:15568271-15568878	-	-	0,00	0,00	0,00	OK	0,55	0,28	-1,86
2R	CG34198	-	-	CG34198	CG34198	TSS11995	2R:15570028-15570478	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	CG15128	-	-	CG15128	CG15128	TSS7655	2R:15573110-15575583	-	-	279,76	267,29	292,24	OK	273,90	276,83	8,11
2R	CG15126	-	-	CG15126	CG15126	TSS6869	2R:15578349-15578511	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	Obp56a	-	-	Obp56a	Obp56a	TSS5515	2R:15585227-15586016	-	-	5,03	1,47	8,58	OK	7,02	6,02	2,59
2R	Obp56b	-	-	Obp56b	Obp56b	TSS14121	2R:15586346-15586822	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	Obp56c	-	-	Obp56c	Obp56c	TSS12697	2R:15587677-15588573	-	-	1,40	0,00	3,65	OK	0,00	0,70	-0,52
2R	Obp56d	-	-	Obp56d	Obp56d	TSS2650	2R:15590634-15591300	-	-	31,82	22,76	40,87	OK	20,74	26,28	4,72
2R	Obp56e	-	-	Obp56e	Obp56e	TSS12480	2R:15599849-15600461	-	-	2,75	0,00	5,50	OK	0,00	1,38	0,46
2R	Obp56f	-	-	Obp56f	Obp56f	TSS11066	2R:15600918-15601481	-	-	12,01	5,05	18,98	OK	0,00	6,01	2,59
2R	CG8517	-	-	CG8517	CG8517	TSS4369	2R:15601580-15602373	-	-	1245,16	1199,04	1291,29	OK	1155,99	1200,58	10,23
2R	snoRNA:185	-	-	snoRNA:185	snoRNA:185	TSS7176	2R:15614602-15614657	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33452	-	-	5SrRNA:CR33452	5SrRNA:CR33452	TSS7088	2R:15617066-15617201	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33451	-	-	5SrRNA:CR33451	5SrRNA:CR33451	TSS5765	2R:15617425-15617560	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33450	-	-	5SrRNA:CR33450	5SrRNA:CR33450	TSS278	2R:15617808-15617943	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33449	-	-	5SrRNA:CR33449	5SrRNA:CR33449	TSS2718	2R:15618174-15618309	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33448	-	-	5SrRNA:CR33448	5SrRNA:CR33448	TSS5097	2R:15618547-15618682	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33447	-	-	5SrRNA:CR33447	5SrRNA:CR33447	TSS5024	2R:15618913-15619048	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33446	-	-	5SrRNA:CR33446	5SrRNA:CR33446	TSS14257	2R:15619272-15619407	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33445	-	-	5SrRNA:CR33445	5SrRNA:CR33445	TSS16775	2R:15619674-15619809	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33444	-	-	5SrRNA:CR33444	5SrRNA:CR33444	TSS13385	2R:15620054-15620189	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33443	-	-	5SrRNA:CR33443	5SrRNA:CR33443	TSS6247	2R:15620430-15620565	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33442	-	-	5SrRNA:CR33442	5SrRNA:CR33442	TSS11856	2R:15620792-15620927	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33441	-	-	5SrRNA:CR33441	5SrRNA:CR33441	TSS9855	2R:15621175-15621310	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33440	-	-	5SrRNA:CR33440	5SrRNA:CR33440	TSS12134	2R:15621541-15621676	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33439	-	-	5SrRNA:CR33439	5SrRNA:CR33439	TSS12850	2R:15621900-15622035	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33438	-	-	5SrRNA:CR33438	5SrRNA:CR33438	TSS1002	2R:15622276-15622411	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33437	-	-	5SrRNA:CR33437	5SrRNA:CR33437	TSS390	2R:15622645-15622780	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33436	-	-	5SrRNA:CR33436	5SrRNA:CR33436	TSS6046	2R:15623014-15623149	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33435	-	-	5SrRNA:CR33435	5SrRNA:CR33435	TSS3433	2R:15623383-15623518	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33434	-	-	5SrRNA:CR33434	5SrRNA:CR33434	TSS9343	2R:15623752-15623887	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33433	-	-	5SrRNA:CR33433	5SrRNA:CR33433	TSS5652	2R:15624121-15624256	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33432	-	-	5SrRNA:CR33432	5SrRNA:CR33432	TSS7452	2R:15624490-15624625	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33431	-	-	5SrRNA:CR33431	5SrRNA:CR33431	TSS16311	2R:15624859-15624994	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33430	-	-	5SrRNA:CR33430	5SrRNA:CR33430	TSS16980	2R:15625228-15625363	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33429	-	-	5SrRNA:CR33429	5SrRNA:CR33429	TSS6154	2R:15625590-15625725	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33428	-	-	5SrRNA:CR33428	5SrRNA:CR33428	TSS14425	2R:15625956-15626091	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33427	-	-	5SrRNA:CR33427	5SrRNA:CR33427	TSS9219	2R:15626322-15626457	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33426	-	-	5SrRNA:CR33426	5SrRNA:CR33426	TSS12984	2R:15626698-15626833	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33425	-	-	5SrRNA:CR33425	5SrRNA:CR33425	TSS15165	2R:15627074-15627209	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33424	-	-	5SrRNA:CR33424	5SrRNA:CR33424	TSS10958	2R:15627440-15627575	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33423	-	-	5SrRNA:CR33423	5SrRNA:CR33423	TSS7251	2R:15627809-15627944	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33422	-	-	5SrRNA:CR33422	5SrRNA:CR33422	TSS9240	2R:15628168-15628303	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33421	-	-	5SrRNA:CR33421	5SrRNA:CR33421	TSS17526	2R:15628544-15628679	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33420	-	-	5SrRNA:CR33420	5SrRNA:CR33420	TSS12130	2R:15628910-15629045	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33419	-	-	5SrRNA:CR33419	5SrRNA:CR33419	TSS11023	2R:15629272-15629407	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33418	-	-	5SrRNA:CR33418	5SrRNA:CR33418	TSS15775	2R:15629641-15629776	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33417	-	-	5SrRNA:CR33417	5SrRNA:CR33417	TSS3789	2R:15630007-15630142	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA-Psi:CR33416	-	-	5SrRNA-Psi:CR33416	5SrRNA-Psi:CR33416	TSS5841	2R:15630380-15630523	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33415	-	-	5SrRNA:CR33415	5SrRNA:CR33415	TSS12371	2R:15630757-15630892	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33414	-	-	5SrRNA:CR33414	5SrRNA:CR33414	TSS8637	2R:15631133-15631268	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33413	-	-	5SrRNA:CR33413	5SrRNA:CR33413	TSS3864	2R:15631499-15631634	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33412	-	-	5SrRNA:CR33412	5SrRNA:CR33412	TSS17036	2R:15631865-15632000	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33411	-	-	5SrRNA:CR33411	5SrRNA:CR33411	TSS7249	2R:15632224-15632359	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33410	-	-	5SrRNA:CR33410	5SrRNA:CR33410	TSS15877	2R:15632600-15632735	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33409	-	-	5SrRNA:CR33409	5SrRNA:CR33409	TSS4526	2R:15632966-15633101	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33408	-	-	5SrRNA:CR33408	5SrRNA:CR33408	TSS2837	2R:15633332-15633467	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2R	5SrRNA:CR33407	-	-	5SrRNA:CR33407	5SrRNA:CR33407	TSS7810	2R:15633705-15633840	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
